ano,id_campeonato_srgoool,id_tabela_srgoool,rodada,data,hora,mandante,visitante,mandante_norm,visitante_norm,gols_mandante,gols_visitante,resultado,vencedor,publico_a_venda,publico_vendido,arrecadacao_bruta,renda_mandante,renda_visitante,publico_informado,cartoes_amarelos_mandante,cartoes_vermelhos_mandante,cartoes_amarelos_visitante,cartoes_vermelhos_visitante,fonte_url,status_coleta
2003,247,29340,11,2003-06-01,16:00,Paraná,Flamengo,parana,flamengo,6,2,6 x 2,Paraná,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29341,11,2003-06-01,16:00,Figueirense,Grêmio,figueirense,gremio,2,1,2 x 1,Figueirense,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29342,11,2003-06-01,16:00,Fortaleza,Juventude,fortaleza,juventude,3,1,3 x 1,Fortaleza,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29343,11,2003-06-01,16:00,Bahia,Goiás,bahia,goias,2,1,2 x 1,Bahia,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29344,11,2003-06-01,16:00,Santos,São Paulo,santos,sao paulo,3,2,3 x 2,Santos,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29345,11,2003-06-01,18:00,Vasco,Atlético Mineiro,vasco,atletico mineiro,2,2,2 x 2,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29346,11,2003-06-01,18:00,Corinthians,Vitória,corinthians,vitoria,4,0,4 x 0,Corinthians,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29353,12,2003-06-07,16:00,Guarani,Santos,guarani,santos,1,2,1 x 2,Santos,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29354,12,2003-06-07,16:00,Grêmio,Fortaleza,gremio,fortaleza,3,1,3 x 1,Grêmio,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29355,12,2003-06-07,16:00,Vitória,Fluminense,vitoria,fluminense,2,1,2 x 1,Vitória,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29356,12,2003-06-07,18:00,Atlético Mineiro,Figueirense,atletico mineiro,figueirense,1,1,1 x 1,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29357,12,2003-06-08,16:00,São Caetano,Corinthians,sao caetano,corinthians,1,0,1 x 0,São Caetano,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29358,12,2003-06-08,16:00,Goiás,Coritiba,goias,coritiba,1,2,1 x 2,Coritiba,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29359,12,2003-06-08,16:00,Paysandu,Paraná,paysandu,parana,3,0,3 x 0,Paysandu,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29360,12,2003-06-08,16:00,Juventude,Vasco,juventude,vasco,0,0,0 x 0,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29361,12,2003-06-08,16:00,Athletico Paranaense,Ponte Preta,athletico paranaense,ponte preta,4,2,4 x 2,Athletico Paranaense,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29362,12,2003-06-08,18:00,São Paulo,Bahia,sao paulo,bahia,2,2,2 x 2,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29363,12,2003-06-08,18:00,Criciúma,Internacional,criciuma,internacional,1,0,1 x 0,Criciúma,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29364,13,2003-06-14,16:00,Ponte Preta,Guarani,ponte preta,guarani,0,2,0 x 2,Guarani,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29365,13,2003-06-14,16:00,Fluminense,Goiás,fluminense,goias,2,3,2 x 3,Goiás,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29366,13,2003-06-14,18:00,Coritiba,Athletico Paranaense,coritiba,athletico paranaense,2,0,2 x 0,Coritiba,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29367,13,2003-06-15,16:00,Corinthians,São Paulo,corinthians,sao paulo,1,2,1 x 2,São Paulo,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29368,13,2003-06-15,16:00,Fortaleza,Paysandu,fortaleza,paysandu,1,2,1 x 2,Paysandu,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29369,13,2003-06-15,16:00,Paraná,Juventude,parana,juventude,1,2,1 x 2,Juventude,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29370,13,2003-06-15,16:00,Grêmio,Internacional,gremio,internacional,0,0,0 x 0,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29371,13,2003-06-15,16:00,Bahia,Vitória,bahia,vitoria,2,1,2 x 1,Bahia,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29372,13,2003-06-15,16:00,Criciúma,Figueirense,criciuma,figueirense,1,0,1 x 0,Criciúma,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29373,13,2003-06-15,16:00,Santos,São Caetano,santos,sao caetano,0,1,0 x 1,São Caetano,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29374,13,2003-06-15,18:00,Cruzeiro,Atlético Mineiro,cruzeiro,atletico mineiro,0,0,0 x 0,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29375,13,2003-06-15,18:00,Vasco,Flamengo,vasco,flamengo,1,2,1 x 2,Flamengo,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29352,12,2003-06-18,20:30,Flamengo,Cruzeiro,flamengo,cruzeiro,3,0,3 x 0,Flamengo,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29376,14,2003-06-19,16:00,Bahia,Coritiba,bahia,coritiba,2,2,2 x 2,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29377,14,2003-06-21,16:00,Vasco,Criciúma,vasco,criciuma,2,0,2 x 0,Vasco,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29378,14,2003-06-21,16:00,Atlético Mineiro,Grêmio,atletico mineiro,gremio,3,2,3 x 2,Atlético Mineiro,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29379,14,2003-06-21,16:00,Internacional,Paraná,internacional,parana,2,1,2 x 1,Internacional,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29380,14,2003-06-21,18:00,São Paulo,Goiás,sao paulo,goias,1,0,1 x 0,São Paulo,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29381,14,2003-06-22,16:00,Paysandu,Flamengo,paysandu,flamengo,2,2,2 x 2,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29382,14,2003-06-22,16:00,Ponte Preta,Corinthians,ponte preta,corinthians,3,3,3 x 3,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29383,14,2003-06-22,16:00,São Caetano,Vitória,sao caetano,vitoria,2,1,2 x 1,São Caetano,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29384,14,2003-06-22,16:00,Figueirense,Fortaleza,figueirense,fortaleza,2,2,2 x 2,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29385,14,2003-06-22,18:00,Juventude,Cruzeiro,juventude,cruzeiro,0,1,0 x 1,Cruzeiro,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29386,14,2003-06-22,18:00,Fluminense,Guarani,fluminense,guarani,5,2,5 x 2,Fluminense,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29388,15,2003-06-28,16:00,Santos,Bahia,santos,bahia,4,0,4 x 0,Santos,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29389,15,2003-06-28,16:00,Fortaleza,Vasco,fortaleza,vasco,0,1,0 x 1,Vasco,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29390,15,2003-06-28,16:00,Grêmio,Juventude,gremio,juventude,1,4,1 x 4,Juventude,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29391,15,2003-06-28,16:00,Coritiba,São Caetano,coritiba,sao caetano,2,0,2 x 0,Coritiba,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29392,15,2003-06-28,18:00,Flamengo,Figueirense,flamengo,figueirense,0,2,0 x 2,Figueirense,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29393,15,2003-06-29,16:00,Corinthians,Fluminense,corinthians,fluminense,1,0,1 x 0,Corinthians,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29394,15,2003-06-29,16:00,Guarani,São Paulo,guarani,sao paulo,0,1,0 x 1,São Paulo,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29395,15,2003-06-29,16:00,Vitória,Athletico Paranaense,vitoria,athletico paranaense,1,0,1 x 0,Vitória,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29396,15,2003-06-29,16:00,Criciúma,Paysandu,criciuma,paysandu,2,0,2 x 0,Criciúma,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29397,15,2003-06-29,18:00,Cruzeiro,Internacional,cruzeiro,internacional,3,2,3 x 2,Cruzeiro,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29398,15,2003-06-29,18:00,Paraná,Atlético Mineiro,parana,atletico mineiro,1,1,1 x 1,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29400,16,2003-07-05,16:00,São Paulo,São Caetano,sao paulo,sao caetano,1,1,1 x 1,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29401,16,2003-07-05,16:00,Vasco,Paraná,vasco,parana,1,4,1 x 4,Paraná,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29402,16,2003-07-05,16:00,Figueirense,Cruzeiro,figueirense,cruzeiro,1,0,1 x 0,Figueirense,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29403,16,2003-07-05,16:00,Atlético Mineiro,Paysandu,atletico mineiro,paysandu,3,2,3 x 2,Atlético Mineiro,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29404,16,2003-07-06,16:00,Grêmio,Flamengo,gremio,flamengo,2,0,2 x 0,Grêmio,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29405,16,2003-07-06,16:00,Vitória,Ponte Preta,vitoria,ponte preta,1,4,1 x 4,Ponte Preta,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29406,16,2003-07-06,16:00,Guarani,Goiás,guarani,goias,3,2,3 x 2,Guarani,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29407,16,2003-07-06,16:00,Athletico Paranaense,Corinthians,athletico paranaense,corinthians,3,1,3 x 1,Athletico Paranaense,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29408,16,2003-07-06,16:00,Fortaleza,Criciúma,fortaleza,criciuma,0,1,0 x 1,Criciúma,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29409,16,2003-07-06,16:00,Juventude,Internacional,juventude,internacional,1,1,1 x 1,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29410,16,2003-07-06,18:00,Fluminense,Bahia,fluminense,bahia,1,0,1 x 0,Fluminense,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29411,16,2003-07-06,18:00,Santos,Coritiba,santos,coritiba,3,1,3 x 1,Santos,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29415,17,2003-07-09,16:00,Corinthians,Santos,corinthians,santos,1,1,1 x 1,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29416,17,2003-07-09,16:00,São Caetano,Athletico Paranaense,sao caetano,athletico paranaense,0,0,0 x 0,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29417,17,2003-07-09,20:30,Paysandu,Figueirense,paysandu,figueirense,1,0,1 x 0,Paysandu,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29418,17,2003-07-09,20:30,Goiás,Vitória,goias,vitoria,1,1,1 x 1,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29419,17,2003-07-09,20:30,Cruzeiro,Fortaleza,cruzeiro,fortaleza,2,0,2 x 0,Cruzeiro,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29420,17,2003-07-09,20:30,Bahia,Guarani,bahia,guarani,2,0,2 x 0,Bahia,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29421,17,2003-07-09,20:30,Flamengo,Juventude,flamengo,juventude,2,1,2 x 1,Flamengo,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29422,17,2003-07-09,21:40,Coritiba,São Paulo,coritiba,sao paulo,0,2,0 x 2,São Paulo,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29423,17,2003-07-09,21:40,Internacional,Vasco,internacional,vasco,2,1,2 x 1,Internacional,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29412,17,2003-07-10,20:30,Ponte Preta,Fluminense,ponte preta,fluminense,3,0,3 x 0,Ponte Preta,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29413,17,2003-07-10,20:30,Criciúma,Atlético Mineiro,criciuma,atletico mineiro,1,0,1 x 0,Criciúma,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29414,17,2003-07-10,20:30,Paraná,Grêmio,parana,gremio,3,1,3 x 1,Paraná,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29424,18,2003-07-12,16:00,Fortaleza,Internacional,fortaleza,internacional,3,0,3 x 0,Fortaleza,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29425,18,2003-07-12,16:00,Athletico Paranaense,Goiás,athletico paranaense,goias,0,0,0 x 0,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29426,18,2003-07-12,18:00,Vasco,Paysandu,vasco,paysandu,0,2,0 x 2,Paysandu,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29427,18,2003-07-13,16:00,Atlético Mineiro,Flamengo,atletico mineiro,flamengo,1,0,1 x 0,Atlético Mineiro,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29428,18,2003-07-13,16:00,Ponte Preta,Bahia,ponte preta,bahia,1,0,1 x 0,Ponte Preta,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29429,18,2003-07-13,16:00,Corinthians,Coritiba,corinthians,coritiba,0,1,0 x 1,Coritiba,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29430,18,2003-07-13,16:00,Criciúma,Juventude,criciuma,juventude,3,0,3 x 0,Criciúma,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29431,18,2003-07-13,16:00,Fluminense,São Paulo,fluminense,sao paulo,1,3,1 x 3,São Paulo,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29432,18,2003-07-13,16:00,São Caetano,Guarani,sao caetano,guarani,0,2,0 x 2,Guarani,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29433,18,2003-07-13,16:00,Figueirense,Paraná,figueirense,parana,4,2,4 x 2,Figueirense,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29434,18,2003-07-13,18:00,Vitória,Santos,vitoria,santos,2,0,2 x 0,Vitória,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29435,18,2003-07-13,18:00,Grêmio,Cruzeiro,gremio,cruzeiro,0,1,0 x 1,Cruzeiro,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29436,19,2003-07-16,20:30,Bahia,São Caetano,bahia,sao caetano,0,0,0 x 0,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29437,19,2003-07-16,20:30,Flamengo,Fortaleza,flamengo,fortaleza,0,2,0 x 2,Fortaleza,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29438,19,2003-07-16,20:30,Guarani,Vitória,guarani,vitoria,2,2,2 x 2,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29439,19,2003-07-16,20:30,Internacional,Atlético Mineiro,internacional,atletico mineiro,3,3,3 x 3,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29440,19,2003-07-16,20:30,Coritiba,Fluminense,coritiba,fluminense,3,0,3 x 0,Coritiba,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29441,19,2003-07-16,20:30,Juventude,Figueirense,juventude,figueirense,1,2,1 x 2,Figueirense,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29442,19,2003-07-16,21:40,Santos,Ponte Preta,santos,ponte preta,2,1,2 x 1,Santos,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29443,19,2003-07-16,21:40,Cruzeiro,Vasco,cruzeiro,vasco,4,1,4 x 1,Cruzeiro,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29444,19,2003-07-16,21:40,Goiás,Corinthians,goias,corinthians,1,1,1 x 1,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29445,19,2003-07-17,20:30,São Paulo,Athletico Paranaense,sao paulo,athletico paranaense,2,0,2 x 0,São Paulo,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29446,19,2003-07-17,20:30,Paysandu,Grêmio,paysandu,gremio,1,1,1 x 1,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29448,20,2003-07-19,16:00,Corinthians,Guarani,corinthians,guarani,1,0,1 x 0,Corinthians,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29449,20,2003-07-19,16:00,Fortaleza,Atlético Mineiro,fortaleza,atletico mineiro,4,3,4 x 3,Fortaleza,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29450,20,2003-07-19,16:00,Fluminense,Santos,fluminense,santos,1,4,1 x 4,Santos,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29451,20,2003-07-19,18:00,Internacional,Figueirense,internacional,figueirense,3,0,3 x 0,Internacional,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29452,20,2003-07-20,16:00,Vitória,São Paulo,vitoria,sao paulo,0,2,0 x 2,São Paulo,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29453,20,2003-07-20,16:00,Ponte Preta,Coritiba,ponte preta,coritiba,1,1,1 x 1,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29454,20,2003-07-20,16:00,Juventude,Paysandu,juventude,paysandu,2,0,2 x 0,Juventude,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29455,20,2003-07-20,16:00,Criciúma,Flamengo,criciuma,flamengo,4,3,4 x 3,Criciúma,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29456,20,2003-07-20,16:00,Goiás,São Caetano,goias,sao caetano,2,1,2 x 1,Goiás,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29457,20,2003-07-20,16:00,Athletico Paranaense,Bahia,athletico paranaense,bahia,2,1,2 x 1,Athletico Paranaense,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29458,20,2003-07-20,18:00,Cruzeiro,Paraná,cruzeiro,parana,5,1,5 x 1,Cruzeiro,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29459,20,2003-07-20,18:00,Vasco,Grêmio,vasco,gremio,2,0,2 x 0,Vasco,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29460,21,2003-07-23,20:30,Atlético Mineiro,Juventude,atletico mineiro,juventude,2,1,2 x 1,Atlético Mineiro,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29461,21,2003-07-23,20:30,Guarani,Athletico Paranaense,guarani,athletico paranaense,1,0,1 x 0,Guarani,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29462,21,2003-07-23,20:30,Paysandu,Cruzeiro,paysandu,cruzeiro,3,0,3 x 0,Paysandu,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29463,21,2003-07-23,20:30,Paraná,Fortaleza,parana,fortaleza,4,1,4 x 1,Paraná,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29464,21,2003-07-23,21:40,Bahia,Corinthians,bahia,corinthians,0,0,0 x 0,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29465,21,2003-07-23,21:40,Santos,Goiás,santos,goias,3,3,3 x 3,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29466,21,2003-07-23,21:40,Figueirense,Vasco,figueirense,vasco,0,0,0 x 0,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29467,21,2003-07-24,20:30,São Paulo,Ponte Preta,sao paulo,ponte preta,1,2,1 x 2,Ponte Preta,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29468,21,2003-07-24,20:30,Flamengo,Internacional,flamengo,internacional,2,1,2 x 1,Flamengo,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29469,21,2003-07-24,20:30,Grêmio,Criciúma,gremio,criciuma,0,2,0 x 2,Criciúma,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29470,21,2003-07-24,20:30,São Caetano,Fluminense,sao caetano,fluminense,2,0,2 x 0,São Caetano,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29471,21,2003-07-24,20:30,Coritiba,Vitória,coritiba,vitoria,1,1,1 x 1,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
2003,247,29472,22,2003-07-26,16:00,Santos,Vasco,santos,vasco,2,1,2 x 1,Santos,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2003/Brasileirao/Serie-A,ok
